epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,25999.4,0.58222,0.34483,0.79371,0.98261,0.97551,0.99232,0.87711,0.53014,0.28848,0.78159,0.000892,0.000892,0.000892
186,26139.4,0.57955,0.34174,0.79318,0.98264,0.97551,0.99231,0.87712,0.53008,0.28839,0.78162,0.0008425,0.0008425,0.0008425
187,26279.5,0.58404,0.34569,0.79378,0.98192,0.97598,0.99231,0.87717,0.52948,0.28815,0.7816,0.000793,0.000793,0.000793
188,26419.5,0.57567,0.34126,0.79402,0.98212,0.97547,0.99228,0.87742,0.52935,0.28789,0.78155,0.0007435,0.0007435,0.0007435
189,26559.7,0.57627,0.34162,0.79371,0.98207,0.97556,0.9923,0.87753,0.52853,0.28768,0.78145,0.000694,0.000694,0.000694
190,26700,0.57411,0.33965,0.79231,0.98237,0.97533,0.99231,0.87732,0.52887,0.28743,0.78145,0.0006445,0.0006445,0.0006445
191,26836.7,0.56335,0.32587,0.79145,0.9823,0.97556,0.9923,0.87757,0.52807,0.28715,0.78138,0.000595,0.000595,0.000595
192,26972.3,0.54931,0.318,0.79019,0.98264,0.97552,0.99227,0.87782,0.52796,0.28698,0.78135,0.0005455,0.0005455,0.0005455
193,27107.8,0.54357,0.31485,0.78942,0.98234,0.97591,0.99231,0.87768,0.52751,0.28667,0.7813,0.000496,0.000496,0.000496
194,27243.3,0.54555,0.31652,0.78992,0.9821,0.97567,0.99228,0.8778,0.52755,0.28656,0.7813,0.0004465,0.0004465,0.0004465
195,27378.8,0.54177,0.31463,0.78989,0.98195,0.97559,0.99227,0.87784,0.52731,0.28652,0.78127,0.000397,0.000397,0.000397
196,27514.4,0.53799,0.31,0.78767,0.98181,0.97593,0.99226,0.87818,0.52723,0.28639,0.78123,0.0003475,0.0003475,0.0003475
197,27649.9,0.53676,0.31195,0.78979,0.98155,0.97596,0.99223,0.87813,0.52687,0.28637,0.78115,0.000298,0.000298,0.000298
198,27785.5,0.53156,0.30727,0.78846,0.98144,0.97575,0.99224,0.87802,0.5276,0.28669,0.78118,0.0002485,0.0002485,0.0002485
199,27920.9,0.531,0.30768,0.78903,0.98128,0.97575,0.99227,0.87799,0.52819,0.28693,0.78118,0.000199,0.000199,0.000199
200,28056.5,0.52527,0.30427,0.78721,0.98165,0.97527,0.99219,0.87769,0.52902,0.28696,0.78121,0.0001495,0.0001495,0.0001495
